RESULT_SEQ	resval	RESULT_UNITS	errval	M_DATE	yearm
23830076	3660	pCi/L	500	1992-06-10	1992
23830067	2040	pCi/L	300	1992-06-22	1992
23830218	4140	pCi/L	400	1992-05-28	1992
23831812	2500	pCi/L	400	1992-04-05	1992
23820777	4190	pCi/L	442	1992-06-20	1992
23820772	3510	pCi/L	541	1992-06-14	1992
23820767	700	pCi/L	NULL	1992-06-21	1992
23820764	1320	pCi/L	348	1992-06-20	1992
23820763	1230	pCi/L	344	1992-06-20	1992
23843190	2120	pCi/L	933	1992-04-02	1992
23843196	2140	pCi/L	927	1992-04-02	1992
23843189	2470	pCi/L	832	1992-04-03	1992
23843193	2290	pCi/L	855	1992-04-05	1992
23843192	1950	pCi/L	841	1992-04-06	1992
23831828	700	pCi/L	NULL	1992-04-25	1992
23831840	700	pCi/L	NULL	1992-05-13	1992
23831837	904	pCi/L	300	1992-05-01	1992
23831835	700	pCi/L	NULL	1992-05-01	1992
23831843	700	pCi/L	NULL	1992-04-27	1992
23830132	2280000	pCi/L	7400	1992-05-26	1992
23820812	2000	pCi/L	NULL	1992-06-04	1992
23820813	2000	pCi/L	NULL	1992-06-04	1992
23820811	2780	pCi/L	329	1992-06-04	1992
23820798	4180	pCi/L	468	1992-06-08	1992
23820797	6590	pCi/L	558	1992-06-08	1992
23820788	2000	pCi/L	NULL	1992-06-05	1992
23821706	7150	pCi/L	500	1993-05-07	1993
23821432	3290	pCi/L	400	1993-06-04	1993
23821443	2950	pCi/L	400	1993-06-04	1993
23821437	4370	pCi/L	400	1993-06-04	1993
23820558	11300	pCi/L	600	1992-04-22	1992
23830013	10189.25	pCi/L	3730.65	1992-04-22	1992
23820555	925	pCi/L	300	1992-04-22	1992
23820554	945	pCi/L	300	1992-04-22	1992
23820546	3130000	pCi/L	8700	1992-04-22	1992
23820547	3050000	pCi/L	8600	1992-04-22	1992
23820542	700	pCi/L	NULL	1992-04-27	1992
23820526	20100	pCi/L	700	1992-04-02	1992
23820561	700	pCi/L	NULL	1992-04-24	1992
23820603	1140000	pCi/L	5200	1992-04-13	1992
23820624	95000	pCi/L	1500	1992-04-01	1992
23821484	46810	pCi/L	1510	1993-05-19	1993
23821551	15000	pCi/L	600	1993-05-20	1993
23821546	31200	pCi/L	900	1993-05-19	1993
23821242	21500	pCi/L	750	1993-06-28	1993
23830014	10194.25	pCi/L	1588.32	1992-04-22	1992
23830307	8260000	pCi/L	14000	1992-04-14	1992
23820539	85700	pCi/L	1500	1992-04-22	1992
23820532	700	pCi/L	NULL	1992-04-28	1992
23820521	292000	pCi/L	2700	1992-04-02	1992
23830152	5350	pCi/L	600	1992-06-09	1992
23830015	5238.16	pCi/L	1258.21	1992-06-09	1992
23830318	11800000	pCi/L	17000	1992-04-14	1992
23820613	10700	pCi/L	600	1992-04-03	1992
23820612	10400000	pCi/L	16000	1992-04-09	1992
23820611	16700000	pCi/L	20000	1992-04-09	1992
23820640	524000	pCi/L	3500	1992-04-26	1992
23820639	700	pCi/L	NULL	1992-04-26	1992
23820637	7750000	pCi/L	14000	1992-04-01	1992
23820633	9100000	pCi/L	15000	1992-04-02	1992
23820632	9570000	pCi/L	15000	1992-04-02	1992
23830162	10500000	pCi/L	16000	1992-06-01	1992
23830161	10500000	pCi/L	16000	1992-06-01	1992
23820626	62600	pCi/L	1200	1992-04-02	1992
23820625	771000	pCi/L	4200	1992-04-01	1992
23820620	1320000	pCi/L	5600	1992-04-02	1992
23820618	1890000	pCi/L	6800	1992-04-15	1992
23821509	14700	pCi/L	600	1993-05-24	1993
23821222	24600	pCi/L	830	1993-06-28	1993
23821513	29500	pCi/L	900	1993-05-27	1993
23821687	16400000	pCi/L	19000	1993-05-10	1993
23821621	4650000	pCi/L	10000	1993-05-11	1993
23821633	3000	pCi/L	400	1993-05-11	1993
23821576	58000	pCi/L	1200	1993-05-13	1993
23830347	2590	pCi/L	400	1992-05-19	1992
23820667	4690	pCi/L	500	1992-04-30	1992
23830212	700	pCi/L	NULL	1992-06-16	1992
23820671	700	pCi/L	NULL	1992-05-05	1992
23830370	7440	pCi/L	500	1992-05-19	1992
23830367	575000	pCi/L	3800	1992-05-19	1992
23830358	29800	pCi/L	900	1992-05-20	1992
23820779	3960	pCi/L	378	1992-06-07	1992
23830089	24700	pCi/L	800	1992-06-19	1992
23830250	700	pCi/L	NULL	1992-05-15	1992
23830243	984	pCi/L	300	1992-05-18	1992
23830242	1240	pCi/L	300	1992-05-18	1992
23830232	1330	pCi/L	300	1992-05-15	1992
23830230	700	pCi/L	NULL	1992-05-18	1992
23830228	700	pCi/L	NULL	1992-05-18	1992
23830695	9530	pCi/L	600	1992-03-17	1992
23814313	700	pCi/L	NULL	1993-01-23	1993
23830725	1190	pCi/L	200	1992-02-05	1992
23830718	2470	pCi/L	200	1992-02-04	1992
23830716	2480	pCi/L	200	1992-02-04	1992
23830714	3030	pCi/L	200	1992-02-04	1992
23830702	22800	pCi/L	400	1992-01-30	1992
23830699	114000	pCi/L	1700	1992-03-17	1992
23813943	700	pCi/L	NULL	1993-02-14	1993
23813940	700	pCi/L	NULL	1993-02-14	1993
23813931	700	pCi/L	NULL	1993-02-15	1993
23813929	700	pCi/L	NULL	1993-02-15	1993
23813928	700	pCi/L	NULL	1993-02-15	1993
23814259	700	pCi/L	NULL	1993-01-29	1993
23830758	700	pCi/L	NULL	1992-01-24	1992
23843230	2800	pCi/L	858	1992-03-29	1992
23843220	2850	pCi/L	861	1992-03-30	1992
23843229	2660	pCi/L	855	1992-03-30	1992
23830752	700	pCi/L	NULL	1992-01-25	1992
23830751	700	pCi/L	NULL	1992-01-25	1992
23831790	2660	pCi/L	855	1992-03-30	1992
23831783	2910	pCi/L	863	1992-03-29	1992
23831782	2850	pCi/L	861	1992-03-30	1992
23830782	14600	pCi/L	400	1992-03-12	1992
23830780	42000	pCi/L	500	1992-03-12	1992
23830777	784	pCi/L	200	1992-01-25	1992
23830770	981	pCi/L	200	1992-01-25	1992
23830765	963	pCi/L	200	1992-01-25	1992
23830764	1160	pCi/L	200	1992-01-25	1992
23830761	907	pCi/L	300	1992-02-09	1992
23830760	1150	pCi/L	200	1992-01-24	1992
23830759	700	pCi/L	NULL	1992-01-24	1992
23830803	2140	pCi/L	400	1992-03-27	1992
23830842	700	pCi/L	NULL	1992-03-31	1992
23830838	2910	pCi/L	400	1992-03-27	1992
23830810	1580	pCi/L	400	1992-03-27	1992
23830809	2600	pCi/L	400	1992-03-27	1992
23830888	700	pCi/L	NULL	1992-03-06	1992
23830885	700	pCi/L	NULL	1992-03-07	1992
23820735	2470	pCi/L	858	1992-04-05	1992
23820734	2750	pCi/L	873	1992-04-06	1992
23820769	2300	pCi/L	486	1992-06-15	1992
23820768	2470	pCi/L	527	1992-06-15	1992
23843188	2120	pCi/L	852	1992-04-04	1992
23831815	2340	pCi/L	400	1992-04-01	1992
23820745	2680	pCi/L	899	1992-04-01	1992
23830127	26000	pCi/L	900	1992-06-18	1992
23831827	2900	pCi/L	400	1992-04-25	1992
23831819	954	pCi/L	300	1992-04-21	1992
23830123	700	pCi/L	NULL	1992-06-17	1992
23830273	1070	pCi/L	300	1992-05-08	1992
23820428	700	pCi/L	NULL	1992-05-05	1992
23820429	700	pCi/L	NULL	1992-05-05	1992
23830286	1160	pCi/L	400	1992-05-31	1992
23820807	3390	pCi/L	354	1992-06-04	1992
23820796	2000	pCi/L	NULL	1992-06-05	1992
23820790	2565	pCi/L	455	1992-04-28	1992
23820724	2080	pCi/L	400	1992-04-28	1992
23830291	700	pCi/L	NULL	1992-05-31	1992
23821768	700	pCi/L	NULL	1993-05-04	1993
23821719	11900	pCi/L	600	1993-05-06	1993
23821724	18400	pCi/L	700	1993-05-06	1993
23821701	6500	pCi/L	500	1993-05-07	1993
23821442	4620	pCi/L	400	1993-06-04	1993
23821434	2580	pCi/L	400	1993-06-04	1993
23820534	1160	pCi/L	400	1992-04-17	1992
23820529	8300000	pCi/L	14000	1992-04-28	1992
23820528	1380	pCi/L	400	1992-04-02	1992
23820520	2550000	pCi/L	7800	1992-04-02	1992
23820608	69200	pCi/L	1300	1992-04-03	1992
23820607	180000	pCi/L	2100	1992-04-03	1992
23820598	10800000	pCi/L	16000	1992-04-13	1992
23820641	700	pCi/L	NULL	1992-04-25	1992
23820636	19900000	pCi/L	22000	1992-04-01	1992
23820627	5400	pCi/L	500	1992-04-02	1992
23821486	47440	pCi/L	1520	1993-05-19	1993
23821485	46810	pCi/L	1510	1993-05-19	1993
23821515	25200	pCi/L	800	1993-05-24	1993
23821288	9410	pCi/L	540	1993-06-24	1993
23821512	23000	pCi/L	800	1993-05-27	1993
23821574	1670000	pCi/L	6200	1993-05-13	1993
23821577	10500	pCi/L	600	1993-05-13	1993
23821428	11300	pCi/L	600	1993-06-07	1993
23821802	700	pCi/L	NULL	1993-05-03	1993
23820663	393000	pCi/L	3100	1992-04-09	1992
23820661	96200	pCi/L	1600	1992-04-09	1992
23820660	1220000	pCi/L	5400	1992-04-08	1992
23830342	276000	pCi/L	2600	1992-05-19	1992
23830197	114000	pCi/L	1700	1992-05-22	1992
23830338	75300	pCi/L	1400	1992-05-19	1992
23830335	1910000	pCi/L	6800	1992-05-21	1992
23830331	700	pCi/L	NULL	1992-05-21	1992
23830209	700	pCi/L	NULL	1992-06-15	1992
23830210	700	pCi/L	NULL	1992-06-15	1992
23830205	13800	pCi/L	700	1992-06-15	1992
23830204	24900	pCi/L	900	1992-06-15	1992
23830203	6410	pCi/L	600	1992-06-16	1992
23830371	122000000	pCi/L	55000	1992-05-05	1992
23830382	22900	pCi/L	800	1992-05-07	1992
23820782	6230	pCi/L	445	1992-06-07	1992
23830236	779	pCi/L	300	1992-05-20	1992
23830691	63700	pCi/L	1300	1992-03-17	1992
23814312	1420	pCi/L	300	1993-01-24	1993
23837696	700	pCi/L	NULL	1991-07-19	1991
23837728	10200	pCi/L	500	1991-07-19	1991
23837710	2740	pCi/L	300	1991-07-19	1991
23837709	14400	pCi/L	600	1991-07-19	1991
23837802	42900	pCi/L	900	1991-07-22	1991
23837816	2640000	pCi/L	7300	1991-07-22	1991
23837815	700	pCi/L	NULL	1991-07-22	1991
23837722	896000	pCi/L	4200	1991-07-24	1991
23838192	16600	pCi/L	600	1991-07-10	1991
23838191	16600	pCi/L	600	1991-07-10	1991
23837789	10500000	pCi/L	15000	1991-07-15	1991
23837720	161000	pCi/L	1700	1991-07-18	1991
23837721	39000	pCi/L	900	1991-07-18	1991
23837482	700	pCi/L	NULL	1991-07-28	1991
23837444	1490	pCi/L	200	1991-07-26	1991
23837437	700	pCi/L	NULL	1991-07-26	1991
24439017	11700	pCi/L	600	1992-07-02	1992
24349591	9080	pCi/L	500	1992-07-15	1992
24372470	47700	pCi/L	1100	1992-07-27	1992
23821224	700	pCi/L	NULL	1993-06-29	1993
23821620	6450000	pCi/L	12000	1993-05-11	1993
23821637	63800	pCi/L	1200	1993-05-11	1993
23821623	644000	pCi/L	3800	1993-05-11	1993
23821635	10900	pCi/L	600	1993-05-11	1993
23821618	52200	pCi/L	1100	1993-05-12	1993
23820666	217000	pCi/L	2300	1992-04-09	1992
23820656	16800	pCi/L	700	1992-04-08	1992
23820655	13100	pCi/L	600	1992-04-07	1992
23820654	5210	pCi/L	500	1992-04-07	1992
23830196	700	pCi/L	NULL	1992-05-22	1992
23830336	373000	pCi/L	3000	1992-05-28	1992
23830194	45100000	pCi/L	33000	1992-05-21	1992
23830334	700	pCi/L	NULL	1992-05-21	1992
23830333	27900	pCi/L	900	1992-05-21	1992
23830330	86400	pCi/L	1500	1992-05-21	1992
23830329	87500	pCi/L	1500	1992-05-21	1992
23820676	700	pCi/L	NULL	1992-05-05	1992
23820675	27300	pCi/L	900	1992-05-05	1992
23820672	114000	pCi/L	1700	1992-05-04	1992
23830211	1010000	pCi/L	4700	1992-06-16	1992
23830208	14300	pCi/L	700	1992-06-15	1992
23830207	18800	pCi/L	800	1992-06-16	1992
23830206	37100	pCi/L	1000	1992-06-16	1992
23820669	72400	pCi/L	1400	1992-05-04	1992
23830366	35000000	pCi/L	29000	1992-05-19	1992
23830355	27900	pCi/L	900	1992-05-20	1992
23830356	26000	pCi/L	900	1992-05-20	1992
23820780	4390	pCi/L	388	1992-06-07	1992
23830087	736	pCi/L	300	1992-06-19	1992
23830237	700	pCi/L	NULL	1992-05-15	1992
23830229	700	pCi/L	NULL	1992-05-18	1992
23830224	700	pCi/L	NULL	1992-05-19	1992
23830225	700	pCi/L	NULL	1992-05-19	1992
23814419	1070	pCi/L	300	1993-01-20	1993
23813841	700	pCi/L	NULL	1993-02-14	1993
23830717	13600	pCi/L	300	1992-02-05	1992
23830709	700	pCi/L	NULL	1992-03-30	1992
23813942	700	pCi/L	NULL	1993-02-14	1993
23813938	700	pCi/L	NULL	1993-02-15	1993
23814308	722	pCi/L	300	1993-01-23	1993
23814418	805	pCi/L	300	1993-01-20	1993
23821371	700	pCi/L	NULL	1993-06-08	1993
23821304	3570	pCi/L	400	1993-06-29	1993
23828236	52200	pCi/L	900	1991-05-28	1991
23820649	11400	pCi/L	600	1992-04-09	1992
23828060	700	pCi/L	NULL	1991-05-07	1991
23828070	3960	pCi/L	300	1991-05-21	1991
23828069	4160	pCi/L	300	1991-05-21	1991
23830027	1300	pCi/L	300	1992-04-24	1992
23820644	978	pCi/L	400	1992-04-24	1992
23828071	2290	pCi/L	300	1991-05-21	1991
23838320	8010	pCi/L	400	1991-04-29	1991
23828461	107000	pCi/L	1400	1991-05-07	1991
23828462	700	pCi/L	NULL	1991-05-07	1991
23828431	6340000	pCi/L	11000	1991-05-08	1991
23828421	26700	pCi/L	700	1991-05-09	1991
23828455	53200	pCi/L	1000	1991-05-10	1991
23828468	700	pCi/L	NULL	1991-05-10	1991
23828444	25800	pCi/L	700	1991-05-13	1991
23838291	3860	pCi/L	300	1991-05-03	1991
23838287	2600	pCi/L	300	1991-05-03	1991
23820876	700	pCi/L	NULL	1992-06-21	1992
23820686	700	pCi/L	NULL	1992-05-05	1992
23830037	5100	pCi/L	400	1992-05-05	1992
23830378	536000	pCi/L	3600	1992-05-05	1992
23820684	700	pCi/L	NULL	1992-04-29	1992
23829993	1948.71	pCi/L	411.37	1992-06-19	1992
23830114	1440	pCi/L	300	1992-06-19	1992
23830108	700	pCi/L	NULL	1992-06-16	1992
23830101	1150	pCi/L	300	1992-06-18	1992
23830091	2460	pCi/L	400	1992-06-19	1992
23830092	2140	pCi/L	400	1992-06-19	1992
23843210	36000	pCi/L	1040	1992-04-29	1992
23830145	24500000	pCi/L	24000	1992-06-02	1992
23843205	65800	pCi/L	1980	1992-06-07	1992
23830294	700	pCi/L	NULL	1992-05-31	1992
23830008	553.4	pCi/L	NULL	1992-05-31	1992
23838328	4320	pCi/L	400	1991-06-04	1991
23838329	4100	pCi/L	300	1991-06-04	1991
23830155	11300	pCi/L	700	1992-06-09	1992
23827951	700	pCi/L	NULL	1991-04-01	1991
23828006	4430	pCi/L	300	1991-04-26	1991
23828005	3960	pCi/L	300	1991-04-29	1991
23821688	16700	pCi/L	700	1993-05-10	1993
23821639	4430	pCi/L	400	1993-05-11	1993
23821636	90000	pCi/L	1400	1993-05-11	1993
23837821	3270000	pCi/L	8100	1991-07-24	1991
23838189	712000	pCi/L	3700	1991-07-10	1991
23838188	712000	pCi/L	3700	1991-07-10	1991
23838174	1370	pCi/L	200	1991-07-11	1991
23838175	1370	pCi/L	200	1991-07-11	1991
23838150	700	pCi/L	NULL	1991-07-11	1991
23838151	700	pCi/L	NULL	1991-07-11	1991
23838124	700	pCi/L	NULL	1991-07-11	1991
23838123	863	pCi/L	200	1991-07-11	1991
23838148	68100	pCi/L	1200	1991-07-12	1991
23838133	3360	pCi/L	300	1991-07-15	1991
23837806	2580000	pCi/L	7100	1991-07-15	1991
23837824	28100	pCi/L	800	1991-07-16	1991
23837825	700	pCi/L	NULL	1991-07-16	1991
23837785	3300000	pCi/L	8000	1991-07-17	1991
23837795	716	pCi/L	200	1991-07-18	1991
23837509	700	pCi/L	NULL	1991-07-27	1991
23837407	700	pCi/L	NULL	1991-07-28	1991
23837438	1070	pCi/L	200	1991-07-26	1991
24416435	8530	pCi/L	500	1992-07-02	1992
24461585	8810	pCi/L	500	1992-07-02	1992
24349225	3740	pCi/L	400	1992-07-02	1992
24439018	8660	pCi/L	500	1992-07-02	1992
24349590	16400	pCi/L	700	1992-07-15	1992
24372793	700	pCi/L	NULL	1992-08-03	1992
24485631	542.08	pCi/L	NULL	1992-08-04	1992
24350354	700	pCi/L	NULL	1992-08-04	1992
24417540	700	pCi/L	NULL	1992-08-04	1992
24395467	540.37	pCi/L	NULL	1992-08-04	1992
24485632	548.84	pCi/L	NULL	1992-08-04	1992
23821370	700	pCi/L	NULL	1993-06-08	1993
23821367	4770	pCi/L	400	1993-06-09	1993
23821344	133000	pCi/L	1800	1993-06-09	1993
23828233	41500	pCi/L	900	1991-05-28	1991
23820648	700	pCi/L	NULL	1992-04-08	1992
23828225	55700	pCi/L	1100	1991-04-01	1991
23828224	55000	pCi/L	1100	1991-04-01	1991
23828186	709000	pCi/L	3900	1991-04-01	1991
23828175	9600000	pCi/L	13900	1991-04-02	1991
23830016	5913.96	pCi/L	1438.87	1992-06-09	1992
23830153	5400	pCi/L	600	1992-06-09	1992
23827953	700	pCi/L	NULL	1991-04-01	1991
23838346	1450	pCi/L	200	1991-04-17	1991
23838347	700	pCi/L	NULL	1991-04-17	1991
23838350	881	pCi/L	200	1991-04-18	1991
23827849	2340	pCi/L	200	1991-04-22	1991
23827850	1680	pCi/L	200	1991-04-22	1991
23828020	7480	pCi/L	400	1991-05-01	1991
23828534	12880000	pCi/L	84400	1991-06-03	1991
23828008	19400	pCi/L	700	1991-04-25	1991
23828013	20100	pCi/L	700	1991-04-26	1991
23828237	50700	pCi/L	1000	1991-04-04	1991
23820694	19700	pCi/L	800	1992-04-20	1992
23828265	38700	pCi/L	900	1991-04-11	1991
23828287	700	pCi/L	300	1991-04-12	1991
23828288	700	pCi/L	300	1991-04-12	1991
23828257	22300	pCi/L	700	1991-04-12	1991
23828251	2160000	pCi/L	6600	1991-04-15	1991
23828308	32300000	pCi/L	25900	1991-04-04	1991
23828293	100000	pCi/L	1400	1991-04-08	1991
23828286	700	pCi/L	NULL	1991-04-10	1991
23828284	1300000	pCi/L	5200	1991-04-10	1991
23828111	46000	pCi/L	1000	1991-04-08	1991
23828112	3880000	pCi/L	9000	1991-04-09	1991
23828197	415000	pCi/L	3000	1991-04-09	1991
23828102	700	pCi/L	300	1991-04-10	1991
23828086	2700	pCi/L	2700	1991-04-10	1991
23828148	13000000	pCi/L	16100	1991-04-10	1991
23828149	700	pCi/L	NULL	1991-04-10	1991
23828122	55600	pCi/L	1100	1991-04-11	1991
23828188	6000000	pCi/L	11500	1991-04-03	1991
23828154	8000000	pCi/L	12900	1991-04-03	1991
23828172	500000	pCi/L	3100	1991-04-04	1991
23828165	55900	pCi/L	1100	1991-04-04	1991
23828209	700	pCi/L	NULL	1991-04-05	1991
23827920	700	pCi/L	NULL	1991-04-18	1991
23827844	879	pCi/L	200	1991-04-19	1991
23827884	700	pCi/L	NULL	1991-04-16	1991
23827882	1900	pCi/L	200	1991-04-16	1991
23827845	1290	pCi/L	200	1991-04-18	1991
23827896	1710	pCi/L	300	1991-04-18	1991
23838312	21800	pCi/L	700	1991-05-20	1991
23828064	3300	pCi/L	300	1991-05-07	1991
23820646	815	pCi/L	300	1992-04-24	1992
23828053	3070	pCi/L	300	1991-05-07	1991
23828045	2430	pCi/L	300	1991-05-16	1991
23838281	4020	pCi/L	300	1991-06-04	1991
23830045	2100	pCi/L	300	1992-04-25	1992
23830408	1370	pCi/L	400	1992-04-25	1992
23838325	700	pCi/L	NULL	1991-04-29	1991
23828442	700	pCi/L	NULL	1991-05-07	1991
23828443	700	pCi/L	NULL	1991-05-07	1991
23828446	54500	pCi/L	1100	1991-05-31	1991
23838292	838	pCi/L	200	1991-05-06	1991
23838297	3660	pCi/L	300	1991-05-07	1991
23820888	2040	pCi/L	484	1992-06-15	1992
23820884	2000	pCi/L	NULL	1992-06-15	1992
23820875	700	pCi/L	NULL	1992-06-21	1992
23830376	813000	pCi/L	4400	1992-05-04	1992
23830113	3130	pCi/L	400	1992-06-19	1992
23830112	3310	pCi/L	400	1992-06-19	1992
23830110	1110	pCi/L	500	1992-06-16	1992
23830097	1140	pCi/L	300	1992-06-17	1992
23830143	498000	pCi/L	3600	1992-06-03	1992
23830142	517000	pCi/L	3700	1992-06-03	1992
23843203	315000	pCi/L	4150	1992-06-07	1992
23820752	97500	pCi/L	2390	1992-04-15	1992
23830139	1130000	pCi/L	5000	1992-06-11	1992
23830138	1140000	pCi/L	5000	1992-06-11	1992
23820748	1350000	pCi/L	8070	1992-06-11	1992
23838336	266000	pCi/L	2300	1991-05-15	1991
23827922	700	pCi/L	NULL	1991-04-25	1991
23827971	4580	pCi/L	400	1991-05-23	1991
23827984	13400	pCi/L	600	1991-04-29	1991
23827987	3670	pCi/L	300	1991-04-29	1991
23827994	2770	pCi/L	300	1991-04-29	1991
23827995	2330	pCi/L	300	1991-04-30	1991
23827997	2760	pCi/L	300	1991-04-30	1991
23827996	2510	pCi/L	300	1991-04-30	1991
23838349	972	pCi/L	200	1991-04-17	1991
23827899	2080	pCi/L	200	1991-04-19	1991
23830170	7020	pCi/L	500	1992-06-12	1992
23830169	9560	pCi/L	600	1992-06-09	1992
23830168	9800	pCi/L	700	1992-06-09	1992
23828021	448000	pCi/L	3000	1991-05-01	1991
23828019	13100	pCi/L	500	1991-05-01	1991
23828011	144000	pCi/L	1800	1991-04-25	1991
23828001	3260	pCi/L	300	1991-04-26	1991
23828002	2870	pCi/L	300	1991-04-26	1991
23828003	3530	pCi/L	600	1991-04-26	1991
23827978	2780	pCi/L	300	1991-04-26	1991
23827979	2860	pCi/L	300	1991-04-26	1991
23827982	6850	pCi/L	400	1991-04-26	1991
23828012	11400	pCi/L	500	1991-04-26	1991
23828263	2300	pCi/L	300	1991-04-11	1991
23828260	12500	pCi/L	500	1991-04-12	1991
23828248	2270000	pCi/L	6800	1991-04-15	1991
23828244	15200	pCi/L	600	1991-04-16	1991
23828296	14900000	pCi/L	17400	1991-04-08	1991
23828297	14900000	pCi/L	17700	1991-04-08	1991
23828294	33800000	pCi/L	21000	1991-04-09	1991
23828295	34800000	pCi/L	27400	1991-04-09	1991
23828276	22000	pCi/L	700	1991-04-09	1991
23828281	36100000	pCi/L	27900	1991-04-09	1991
23828283	8740000	pCi/L	13500	1991-04-10	1991
23828134	15600000	pCi/L	18000	1991-04-09	1991
23828087	2090000	pCi/L	6600	1991-04-10	1991
23828100	19300	pCi/L	600	1991-04-12	1991
23828101	18000	pCi/L	600	1991-04-12	1991
23828189	15000000	pCi/L	17300	1991-04-03	1991
23828219	3570000	pCi/L	8400	1991-04-04	1991
23828171	5800000	pCi/L	10800	1991-04-04	1991
23828164	500000	pCi/L	3200	1991-04-04	1991
23827930	700	pCi/L	NULL	1991-04-18	1991
23827853	2290	pCi/L	200	1991-04-22	1991
23827881	700	pCi/L	NULL	1991-04-16	1991
23827943	2100	pCi/L	300	1991-04-11	1991
23827907	1200	pCi/L	200	1991-04-16	1991
23827871	700	pCi/L	NULL	1991-04-17	1991
23827872	700	pCi/L	NULL	1991-04-17	1991
23838356	700	pCi/L	NULL	1991-04-08	1991
23827868	5500	pCi/L	300	1991-04-09	1991
23827946	700	pCi/L	NULL	1991-04-02	1991
23827957	700	pCi/L	NULL	1991-04-03	1991
23827873	2000	pCi/L	300	1991-04-04	1991
24125132	23900000	pCi/L	73100	1988-07-18	1988
24125468	15746000	pCi/L	74700	1988-07-18	1988
24125134	9480000	pCi/L	45600	1988-07-19	1988
24125470	7371000	pCi/L	51800	1988-07-19	1988
24125125	25400	pCi/L	810	1988-09-17	1988
24125450	18700	pCi/L	630	1988-09-17	1988
22729508	260	pCi/L	NULL	1989-04-23	1989
22730562	78100000	pCi/L	204000	1989-05-31	1989
22729480	66000000	pCi/L	7000000	1989-05-31	1989
22730559	37875000	pCi/L	141000	1989-06-04	1989
22729477	32000000	pCi/L	4000000	1989-06-04	1989
22729490	33000	pCi/L	4000	1989-06-07	1989
24125685	69150	pCi/L	2130	1988-04-23	1988
24125673	18650	pCi/L	1270	1988-04-23	1988
24125674	23710	pCi/L	1380	1988-04-23	1988
22729863	2120	pCi/L	350	1989-04-05	1989
22730586	17980	pCi/L	1170	1989-04-17	1989
22730583	2091870	pCi/L	47000	1989-04-17	1989
22730587	16330	pCi/L	1150	1989-05-18	1989
22729527	20000	pCi/L	2000	1989-05-18	1989
22729857	24200	pCi/L	210	1989-05-18	1989
22729523	19000	pCi/L	2000	1989-04-22	1989
22729509	260	pCi/L	NULL	1989-04-23	1989
24125819	80	pCi/L	740	1988-05-24	1988
24125820	1650	pCi/L	800	1988-05-25	1988
24125816	-660	pCi/L	710	1988-05-25	1988
24125809	340	pCi/L	740	1988-05-29	1988
23830219	700	pCi/L	NULL	1992-05-15	1992
23830056	4770	pCi/L	600	1992-06-10	1992
22768025	440	pCi/L	NULL	1993-04-01	1993
22768005	700	pCi/L	NULL	1993-04-01	1993
22767989	460	pCi/L	NULL	1993-04-22	1993
22777441	700	pCi/L	NULL	1993-04-22	1993
22767913	700	pCi/L	NULL	1993-04-22	1993
22767997	700	pCi/L	NULL	1993-04-22	1993
22729506	9600	pCi/L	1000	1989-06-11	1989
22260427	700	pCi/L	NULL	1989-05-31	1989
22260429	700	pCi/L	NULL	1989-05-31	1989
22260408	2700	pCi/L	NULL	1989-05-31	1989
22260407	270	pCi/L	NULL	1989-05-31	1989
22730544	414000	pCi/L	4680	1989-06-20	1989
22729459	370000	pCi/L	40000	1989-06-20	1989
22729837	5910	pCi/L	360	1989-04-09	1989
22729838	5990	pCi/L	360	1989-04-09	1989
24125826	2620000	pCi/L	12100	1988-06-02	1988
24125993	1971000	pCi/L	30000	1988-06-02	1988
24125825	2390000	pCi/L	38600	1988-06-02	1988
24125989	1792000	pCi/L	29000	1988-06-02	1988
24125654	5526890	pCi/L	17800	1988-05-03	1988
24134338	21660	pCi/L	1000	1983-02-02	1983
24134324	21820	pCi/L	1000	1983-03-30	1983
24134314	8850	pCi/L	1000	1983-02-02	1983
21784684	5520	pCi/L	546	1996-10-01	1996
21784362	2960	pCi/L	462	1996-11-18	1996
21784283	164000	pCi/L	2420	1996-11-19	1996
21784171	160880	pCi/L	3050	1996-11-19	1996
21784026	-1420	pCi/L	646	1996-12-06	1996
21783986	-13200	pCi/L	736	1996-12-02	1996
21784019	-1410	pCi/L	646	1996-12-05	1996
21784025	699	pCi/L	698	1996-12-06	1996
21784016	-1850	pCi/L	1650	1996-12-09	1996
21784014	-735	pCi/L	663	1996-12-09	1996
21770602	90700	pCi/L	5480	1995-10-04	1995
21770356	6430	pCi/L	660	1995-10-05	1995
21770490	6480	pCi/L	634	1995-10-05	1995
21770485	2050	pCi/L	453	1995-10-05	1995
21770483	-328	pCi/L	350	1995-10-05	1995
21770484	-11	pCi/L	364	1995-10-05	1995
21770555	549000	pCi/L	31900	1995-10-06	1995
21770554	558000	pCi/L	32000	1995-10-06	1995
21770608	13000	pCi/L	1080	1995-10-06	1995
21770322	10300000	pCi/L	458000	1995-10-17	1995
24794824	477	pCi/L	337	2001-08-08	2001
24795465	803	pCi/L	175	2001-08-08	2001
24794810	643	pCi/L	355	2001-08-08	2001
24866139	6850	pCi/L	386	2001-08-16	2001
24870022	53300	pCi/L	772	2001-08-21	2001
24866155	1020000	pCi/L	19900	2001-08-15	2001
24867706	420000	pCi/L	8240	2001-08-18	2001
24856796	394000	pCi/L	7720	2001-07-25	2001
